,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
12228,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,album,0.646,0.795,9,-3.293,0.0976,0.0319,0,0.267,0.796,89.99,210960,Fueled By Ramen,686636687,7154106,214369,TRUE,TRUE,968714963
782,Madonna,La Isla Bonita,True Blue (Reissue),album,0.724,0.822,1,-4.374,0.0333,0.304,1.38E-05,0.0553,0.964,99.9,242733,Madonna,685767514,2960387,81481,TRUE,TRUE,257732847
18157,Orochi,Poesia Acústica #6: Era uma Vez,Poesia Acústica #6: Era uma Vez,single,0.518,0.575,5,-10.454,0.0524,0.427,0,0.153,0.577,93.885,577819,PineappleStormTV,682799901,4816787,144271,TRUE,TRUE,211134081
18664,Christian Nodal,De Los Besos Que Te Di,Ahora,album,0.504,0.503,7,-3.313,0.0422,0.388,0,0.0608,0.709,195.593,167373,ChristianNodalVEVO,681788704,1834209,24296,TRUE,TRUE,360996909
18648,DaBaby,Levitating (feat. DaBaby),Future Nostalgia,album,0.702,0.825,6,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977,203064,Dua Lipa,681471624,6810706,147607,TRUE,TRUE,1634304018
17947,Dua Lipa,Levitating (feat. DaBaby),Future Nostalgia,album,0.702,0.825,6,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977,203064,Dua Lipa,681471624,6810695,147607,TRUE,TRUE,1633339226
17949,Dua Lipa,Levitating,Future Nostalgia,album,0.695,0.884,6,-2.278,0.0753,0.0561,0,0.213,0.914,103.014,203808,Dua Lipa,681471624,6810695,147607,TRUE,TRUE,683787618
19623,The Kid LAROI,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,album,0.591,0.764,1,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,141806,TheKidLAROIVEVO,681211407,10131493,247007,TRUE,TRUE,2365777505
14069,Justin Bieber,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,album,0.591,0.764,1,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,141806,TheKidLAROIVEVO,681205578,10131328,247007,TRUE,TRUE,2365777505
270,ABBA,Dancing Queen,Arrival,album,0.543,0.87,9,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,AbbaVEVO,679721429,3253260,125468,TRUE,TRUE,877774503
14129,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",single,0.805,0.33,1,-8.712,0.1,0.22,0,0.105,0.211,121.97,242983,Ty Dolla $ign,679620862,3991470,71700,TRUE,TRUE,722813192
14045,Bruno Mars,Treasure,Unorthodox Jukebox,album,0.874,0.692,5,-5.28,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,178560,Bruno Mars,675771536,3796671,142637,TRUE,TRUE,744550173
16937,Darshan Raval,"Chogada (From ""Loveyatri"")","Chogada (From ""Loveyatri"")",single,0.359,0.972,7,-3.452,0.109,0.136,2.52E-06,0.14,0.595,62.914,249742,T-Series,674987049,3202388,75318,TRUE,TRUE,51899648
14817,Asees Kaur,"Chogada (From ""Loveyatri"")","Chogada (From ""Loveyatri"")",single,0.359,0.972,7,-3.452,0.109,0.136,2.52E-06,0.14,0.595,62.914,249742,T-Series,674986702,3202371,75318,TRUE,TRUE,51899648
1350,Nelly,Just A Dream,5,album,0.531,0.752,1,-6.161,0.0305,0.0421,0,0.12,0.103,89.917,237800,NellyVEVO,674682680,3259320,133304,TRUE,TRUE,376250061
13038,Katy Perry,California Gurls,Teenage Dream,album,0.788,0.753,0,-3.71,0.0536,0.0038,0,0.18,0.403,125.005,234653,KatyPerryVEVO,674401032,3347202,145889,TRUE,TRUE,569808223
15250,The Weeknd,Blinding Lights,After Hours,album,0.514,0.73,1,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,200040,TheWeekndVEVO,674164500,8817927,282589,TRUE,TRUE,3386520288
14585,Charlie Puth,How Long,Voicenotes,album,0.845,0.561,1,-5.253,0.0778,0.211,3.49E-06,0.0383,0.811,109.974,200853,Charlie Puth,674149946,4542521,152490,TRUE,TRUE,587663055
14,Red Hot Chili Peppers,Otherside,Californication (Deluxe Edition),album,0.458,0.795,0,-3.265,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,Red Hot Chili Peppers,673528656,3140356,60091,TRUE,TRUE,732774515
13079,Big Sean,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,0.893,0.745,11,-3.105,0.0571,0.0642,0,0.0943,0.872,101.018,223413,CalvinHarrisVEVO,673497844,4097990,105475,TRUE,TRUE,981287133
13033,Katy Perry,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,0.893,0.745,11,-3.105,0.0571,0.0642,0,0.0943,0.872,101.018,223413,CalvinHarrisVEVO,673497801,4097989,105475,TRUE,TRUE,981287133
12487,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,0.893,0.745,11,-3.105,0.0571,0.0642,0,0.0943,0.872,101.018,223413,CalvinHarrisVEVO,673497801,4097987,105475,TRUE,TRUE,981287133
132,Pharrell Williams,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,0.893,0.745,11,-3.105,0.0571,0.0642,0,0.0943,0.872,101.018,223413,CalvinHarrisVEVO,673495248,4097957,105475,TRUE,TRUE,981287133
16671,Alan Walker,Darkside,Different World,album,0.43,0.606,4,-5.115,0.0431,0.131,0,0.173,0.123,169.988,211680,Alan Walker,671812360,6258451,234057,TRUE,TRUE,502244231
13099,Chris Stapleton,Tennessee Whiskey,Traveller,album,0.392,0.37,9,-10.888,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,ChrisStapletonVEVO,671203125,3204752,92614,TRUE,TRUE,637878175
11610,James Blunt,You're Beautiful,Back to Bedlam,album,0.675,0.479,0,-9.87,0.0278,0.633,1.76E-05,0.088,0.454,81.998,209493,James Blunt,670508326,4211194,133097,TRUE,TRUE,725679412
8938,PSY,DADDY,PSY 7TH ALBUM,album,0.762,0.869,6,-3.287,0.13,0.0793,0,0.137,0.747,132.05,230635,officialpsy,669361305,5107045,198024,FALSE,FALSE,82676255
351,Beyoncé,Crazy In Love (feat. Jay-Z),Dangerously In Love,album,0.646,0.77,2,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,236133,BeyoncéVEVO,669084413,3218858,66334,TRUE,TRUE,836260550
13632,G-Eazy,I Mean It (feat. Remo),These Things Happen,album,0.712,0.562,10,-6.008,0.129,0.125,0,0.136,0.142,140,236480,GEazyMusicVEVO,668948670,3903505,106534,TRUE,TRUE,439974038
6081,Billy Ray Cyrus,Old Town Road - Remix,7 EP,single,0.878,0.619,6,-5.56,0.102,0.0533,0,0.113,0.639,136.041,157067,LilNasXVEVO,668632217,12973643,367291,TRUE,TRUE,1393903455
6086,Billy Ray Cyrus,Old Town Road - Remix,Old Town Road (Remix),single,0.891,0.503,6,-5.777,0.226,0.0576,0,0.0763,0.674,136.009,171293,LilNasXVEVO,668632217,12973643,367291,TRUE,TRUE,66118224
17132,Nikhita Gandhi,Naach Meri Rani,Naach Meri Rani,single,0.676,0.488,1,-5.091,0.154,0.0613,0,0.0707,0.151,97.036,212693,T-Series,667866561,6068029,191156,TRUE,TRUE,56523022
17650,B Praak,"O Saki Saki (From ""Batla House"")",Mesmeric Voice - Tulsi Kumar,album,0.737,0.961,10,-0.155,0.0747,0.163,0,0.361,0.567,108.014,191089,T-Series,667748330,3251861,61929,TRUE,TRUE,98239021
967,Vishal-Shekhar,"O Saki Saki (From ""Batla House"")","O Saki Saki (From ""Batla House"")",single,0.737,0.961,10,-0.155,0.0747,0.163,0,0.361,0.567,108.014,191089,T-Series,667739805,3251753,61929,TRUE,TRUE,98158101
14592,Anitta,Downtown,Downtown,single,0.775,0.679,4,-4.985,0.135,0.18,7.26E-05,0.068,0.619,166.008,193456,Anitta,665825401,4485198,150563,TRUE,TRUE,558939220
15938,The Neighbourhood,Sweater Weather,I Love You.,album,0.612,0.807,10,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,TheNeighbourhoodVEVO,665459628,7172822,144768,TRUE,TRUE,1974874968
14671,Pablo Alborán,Dónde está el amor (feat. Jesse & Joy),Tanto (Edición Premium),album,0.597,0.848,4,-5.458,0.0406,0.173,0,0.373,0.324,139.876,233896,Pablo Alborán,663771076,1792821,28201,TRUE,TRUE,208095371
15402,Migos,MotorSport,Culture II,album,0.904,0.518,2,-5.32,0.183,0.0305,0,0.325,0.188,137.996,303077,MigosVEVO,663194171,3960120,215678,TRUE,TRUE,537468650
13516,Nicki Minaj,MotorSport,Culture II,album,0.904,0.518,2,-5.32,0.183,0.0305,0,0.325,0.188,137.996,303077,MigosVEVO,663194128,3960115,215678,TRUE,TRUE,537468650
94,Black Eyed Peas,GIRL LIKE ME,TRANSLATION,album,0.965,0.485,2,-8.784,0.191,0.0206,0.0237,0.0655,0.312,124.025,222523,BlackEyedPeasVEVO,662529115,5488829,222922,TRUE,TRUE,453923193
15459,Darell,Otro Trago,Sueños,album,0.746,0.7,0,-4.669,0.341,0.136,0.000159,0.11,0.619,176.044,225933,Sech,657079989,5070860,94502,TRUE,TRUE,633554007
15809,Iggy Azalea,Black Widow,The New Classic,album,0.743,0.72,11,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,209423,iggyazaleamusicVEVO,653433265,4036273,129278,TRUE,TRUE,496024159
8417,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",It Must Have Been Love,single,0.52,0.652,5,-6.655,0.0274,0.34,5.49E-05,0.256,0.722,80.609,258787,Roxette,653397033,2656568,87427,TRUE,TRUE,432762163
13030,Katy Perry,Unconditionally,PRISM,album,0.432,0.725,7,-4.862,0.0431,0.00273,0,0.208,0.353,128.902,228879,KatyPerryVEVO,652271151,3433059,107580,TRUE,TRUE,456680831
1197,Armin van Buuren,Blah Blah Blah,Balance,album,0.612,0.963,5,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519,Armin van Buuren,652118938,4918388,103056,TRUE,TRUE,431897723
13475,Adele,When We Were Young,25,album,0.376,0.595,3,-5.936,0.0496,0.303,0,0.095,0.265,144.361,290900,AdeleVEVO,652035959,3380740,92823,TRUE,TRUE,1019157251
10199,Silvestre Dangond,Justicia,INTRUSO,album,0.809,0.899,9,-1.098,0.102,0.0431,0,0.171,0.733,95.016,209227,SilvestreDangondVEVO,651899082,2005316,46896,TRUE,TRUE,89890018
14150,Ellie Goulding,Outside (feat. Ellie Goulding),Motion,album,0.646,0.823,2,-4.123,0.0394,0.213,0,0.322,0.418,128.035,227267,CalvinHarrisVEVO,651743664,3626719,68884,TRUE,TRUE,811401845
12483,Calvin Harris,Outside (feat. Ellie Goulding),Motion,album,0.646,0.823,2,-4.123,0.0394,0.213,0,0.322,0.418,128.035,227267,CalvinHarrisVEVO,651743534,3626715,68884,TRUE,TRUE,811401845
17956,Bad Bunny,Tití Me Preguntó,Un Verano Sin Ti,album,0.65,0.715,5,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,243717,Bad Bunny,644301257,4670384,108935,TRUE,TRUE,1015110510
9768,B.o.B,Airplanes (feat. Hayley Williams of Paramore),B.o.B Presents: The Adventures of Bobby Ray,album,0.66,0.867,6,-4.285,0.116,0.11,0,0.0368,0.377,93.033,180480,Atlantic Records,643849086,3487759,156593,TRUE,TRUE,627172600
1089,Outkast,Hey Ya!,Speakerboxxx/The Love Below,album,0.727,0.974,4,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,OutkastVEVO,643681038,4762306,157039,TRUE,TRUE,1004053030
13639,Kesha,TiK ToK,Animal (Expanded Edition),album,0.755,0.837,2,-2.718,0.142,0.0991,0,0.289,0.714,120.028,199693,keshaVEVO,642558842,4468960,199419,TRUE,TRUE,864879772
1617,"Earth, Wind & Fire",September,"The Best Of Earth, Wind & Fire Vol. 1",compilation,0.697,0.832,9,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,215093,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,1197921844
1618,"Earth, Wind & Fire",Let's Groove,Raise!,album,0.869,0.648,11,-8.698,0.0633,0.121,2.17E-05,0.126,0.9,125.035,339320,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,430077729
1619,"Earth, Wind & Fire",Boogie Wonderland,I Am,album,0.802,0.756,2,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,288293,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,343817778
1620,"Earth, Wind & Fire",After the Love Has Gone,I Am,album,0.424,0.443,6,-13.45,0.0382,0.532,0.000389,0.673,0.391,131.675,278040,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,112553060
1621,"Earth, Wind & Fire",Fantasy,"The Best Of Earth, Wind & Fire Vol. 1",compilation,0.666,0.714,4,-9.448,0.0617,0.291,0.0212,0.128,0.69,89.018,226213,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,110570404
1622,"Earth, Wind & Fire",Shining Star,That's The Way Of The World,album,0.676,0.692,9,-13.093,0.052,0.668,0.00915,0.13,0.799,102.516,170160,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,82024994
1623,"Earth, Wind & Fire","September - from DreamWorks Animation's ""TROLLS""",TROLLS (Original Motion Picture Soundtrack),album,0.774,0.849,9,-2.986,0.0301,0.016,0.000199,0.0348,0.962,126.996,235000,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,73117976
1624,"Earth, Wind & Fire",Beijo (Interlude),All 'N All,album,0.841,0.752,11,-11.165,0.0898,0.248,0.0068,0.105,0.549,112.362,80147,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,8234500
1625,"Earth, Wind & Fire",Fantasy,All 'N All,album,0.608,0.745,4,-8.772,0.0857,0.323,0.00428,0.135,0.614,88.941,277413,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,23604673
1626,"Earth, Wind & Fire",In the Stone,I Am,album,0.656,0.662,4,-10.346,0.0493,0.0964,0.000612,0.0853,0.717,114.612,288480,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,25001079
17648,B Praak,Filhaal2 Mohabbat,Filhaal2 Mohabbat,single,0.574,0.578,9,-3.188,0.0343,0.296,0,0.114,0.274,85.186,300197,DM - Desi Melodies,640257435,6463348,358650,TRUE,TRUE,48075082
14419,BK,Poesia Acústica #2: Sobre Nós,Poesia Acústica #2: Sobre Nós,single,0.613,0.641,8,-9.841,0.188,0.703,0,0.183,0.803,93.805,471768,PineappleStormTV,639982634,4262673,97680,TRUE,TRUE,132773482
16032,Halsey,Him & I (with Halsey),The Beautiful & Damned,album,0.589,0.731,2,-6.343,0.0868,0.0534,0,0.308,0.191,87.908,268867,GEazyMusicVEVO,639153104,5145375,93245,TRUE,TRUE,749856986
13629,G-Eazy,Him & I (with Halsey),The Beautiful & Damned,album,0.589,0.731,2,-6.343,0.0868,0.0534,0,0.308,0.191,87.908,268867,GEazyMusicVEVO,639152746,5145368,93246,TRUE,TRUE,749856986
90,Black Eyed Peas,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES),album,0.744,0.766,0,-6.375,0.0265,0.0873,0,0.509,0.61,127.966,289133,BlackEyedPeasVEVO,638267058,3670416,131565,TRUE,TRUE,1001227038
20569,Silk Sonic,Leave The Door Open,An Evening With Silk Sonic,album,0.586,0.616,5,-7.964,0.0324,0.182,0,0.0927,0.719,148.088,242096,Bruno Mars,637673269,6925306,193397,TRUE,TRUE,1006100004
15328,Anderson .Paak,Leave The Door Open,An Evening With Silk Sonic,album,0.586,0.616,5,-7.964,0.0324,0.182,0,0.0927,0.719,148.088,242096,Bruno Mars,637665966,6925267,193396,TRUE,TRUE,1006100004
14042,Bruno Mars,Leave The Door Open,An Evening With Silk Sonic,album,0.586,0.616,5,-7.964,0.0324,0.182,0,0.0927,0.719,148.088,242096,Bruno Mars,637665698,6925257,193396,TRUE,TRUE,1006100004
15566,Natti Natasha,Ram Pam Pam,NATTIVIDAD,album,0.909,0.785,5,-3.648,0.0637,0.248,3.55E-06,0.228,0.903,96.984,200707,NATTI NATASHA,637329131,3592697,141659,TRUE,TRUE,224383351
4156,Modern Talking,"You're My Heart, You're My Soul",The First & Second Album (30th Anniversary Edition),album,0.845,0.541,1,-9.029,0.0748,0.0586,0.0586,0.149,0.79,117.362,334600,ModernTalkingVEVO,637236837,2468519,88276,TRUE,TRUE,78750070
17971,Rauw Alejandro,Todo De Ti,VICE VERSA,album,0.78,0.719,3,-3.613,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604,Rauw Alejandro,637000730,4716777,146840,TRUE,TRUE,1055502200
17950,Dua Lipa,Don't Start Now,Future Nostalgia,album,0.793,0.793,11,-4.521,0.083,0.0123,0,0.0951,0.679,123.95,183290,Dua Lipa,635941745,6743946,135332,TRUE,TRUE,2136270814
11983,Rihanna,Don't Stop The Music,Good Girl Gone Bad,album,0.835,0.669,6,-5.582,0.0643,0.0336,6.92E-05,0.0535,0.542,122.668,267080,RihannaVEVO,635252497,2204816,54038,TRUE,TRUE,651428830
550,Aerosmith,Crazy,Get A Grip,album,0.37,0.866,6,-3.879,0.0384,0.0868,0,0.137,0.427,162.086,316693,AerosmithVEVO,634261334,1992939,40482,TRUE,TRUE,315532319
14112,Chencho Corleone,El Efecto,El Efecto,single,0.849,0.781,0,-4.635,0.159,0.406,0,0.0801,0.893,84.041,217143,Rauw Alejandro,632881664,3026992,33317,FALSE,TRUE,419781623
16798,Dalex,Pa Mí - Remix,Climaxxx,album,0.688,0.62,11,-8.029,0.22,0.753,5.32E-06,0.157,0.727,170.011,360960,Dalex,632443724,3354623,72973,TRUE,TRUE,630547786
13160,benny blanco,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,0.632,0.686,6,-7.665,0.243,0.549,0,0.2,0.329,89.949,170770,benny blanco,632403061,2781145,34795,FALSE,TRUE,1424962511
13168,benny blanco,Eastside (with Halsey & Khalid) - Acoustic,Eastside (with Halsey & Khalid) [Acoustic],single,0.689,0.491,9,-6.042,0.0317,0.711,0,0.172,0.868,90.011,173005,benny blanco,632403061,2781145,34795,FALSE,TRUE,47300625
144,Khalid,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,0.632,0.686,6,-7.665,0.243,0.549,0,0.2,0.329,89.949,170770,benny blanco,632400004,2781127,34795,FALSE,TRUE,1424962511
16078,Tom Odell,Another Love,Long Way Down (Deluxe),album,0.445,0.537,4,-8.532,0.04,0.695,1.65E-05,0.0944,0.131,122.769,244360,TomOdellVEVO,631458357,6008340,112609,TRUE,TRUE,1425072547
10653,Reik,Amigos Con Derechos,Ahora,album,0.678,0.806,1,-3.334,0.0648,0.0464,0,0.0673,0.614,183.984,227480,reikVEVO,630479293,1824815,39660,TRUE,TRUE,436965160
14116,Chencho Corleone,El Efecto - Remix,El Efecto (Remix),single,0.771,0.769,0,-3.504,0.0694,0.18,1.57E-05,0.345,0.931,167.969,289899,Rauw Alejandro,630068183,1811063,25963,FALSE,TRUE,283753790
16292,Galantis,No Money,The Aviary,album,0.674,0.915,6,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,Galantis,629715753,4800891,148465,TRUE,TRUE,783957345
16633,Ozuna,Solita,Solita,single,0.807,0.633,10,-6.016,0.0929,0.0564,0,0.107,0.325,138.038,311726,Hear This Music,626898831,2974735,76943,TRUE,TRUE,470448044
16788,DJ Luian,Solita,Solita,single,0.807,0.633,10,-6.016,0.0929,0.0564,0,0.107,0.325,138.038,311726,Hear This Music,626898831,2974735,76943,TRUE,TRUE,470448044
14688,Mambo Kingz,Solita,Solita,single,0.807,0.633,10,-6.016,0.0929,0.0564,0,0.107,0.325,138.038,311726,Hear This Music,626898819,2974734,76943,TRUE,TRUE,470448044
17963,Bad Bunny,LA CANCIÓN,OASIS,album,0.754,0.646,7,-5.795,0.317,0.152,1.85E-05,0.108,0.429,176.089,242573,Bad Bunny,625768136,2742958,52938,FALSE,TRUE,1258594026
13019,J Balvin,LA CANCIÓN,OASIS,album,0.754,0.646,7,-5.795,0.317,0.152,1.85E-05,0.108,0.429,176.089,242573,Bad Bunny,625767664,2742951,52938,FALSE,FALSE,1258594026
15299,Meghan Trainor,NO,Thank You (Deluxe Version),album,0.557,0.803,1,-3.599,0.213,0.0124,1.61E-06,0.737,0.657,92.134,213507,MeghanTrainorVEVO,625637020,4870221,256262,TRUE,TRUE,451229648
9580,Romeo Santos,Sobredosis (feat. Ozuna),Golden,album,0.759,0.639,4,-8.085,0.0511,0.207,0,0.23,0.682,128.01,198332,RomeoSantosVEVO,624500818,2501143,38156,TRUE,TRUE,323487441
15969,KAROL G,PROVENZA,PROVENZA,single,0.87,0.516,1,-8.006,0.0541,0.656,0.00823,0.11,0.53,111.005,210200,KarolGVEVO,623769781,3859104,95300,TRUE,TRUE,664245812
12979,BIGBANG,BANG BANG BANG,MADE,album,0.69,0.843,1,-2.949,0.0534,0.0167,0,0.346,0.428,135.01,220178,BIGBANG,623574619,6433237,343754,TRUE,TRUE,196753877
810,Christina Aguilera,Say Something,Is There Anybody Out There?,album,0.407,0.147,2,-8.822,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,229400,AGreatBigWorldVEVO,623214107,4473354,130521,TRUE,TRUE,926130037
650,Dr. Dre,The Next Episode,2001,album,0.922,0.909,10,-2.429,0.27,0.0281,0,0.0856,0.309,95.295,161507,DrDreVEVO,623064998,5614192,137453,TRUE,TRUE,754591572
125,Eminem,Stan,The Marshall Mathers LP,album,0.78,0.768,6,-4.325,0.238,0.0371,2.34E-06,0.518,0.507,80.063,404107,EminemVEVO,623027280,5152714,199113,TRUE,TRUE,799979337
17955,Bad Bunny,Me Porto Bonito,Un Verano Sin Ti,album,0.911,0.712,1,-5.105,0.0817,0.0901,2.68E-05,0.0933,0.425,92.005,178567,Bad Bunny,621959222,3777903,73176,TRUE,TRUE,1126562780
14109,Chencho Corleone,Me Porto Bonito,Un Verano Sin Ti,album,0.911,0.712,1,-5.105,0.0817,0.0901,2.68E-05,0.0933,0.425,92.005,178567,Bad Bunny,621956866,3777855,73175,TRUE,TRUE,1126562780
8247,Zoé,Labios Rotos - En Vivo,MTV Unplugged Música De Fondo (Reissue/Live),album,0.579,0.758,11,-7.08,0.0281,0.0731,0.00292,0.708,0.288,109.054,243040,ZoeVEVO,621954556,1810081,43581,TRUE,TRUE,229687617
15301,Meghan Trainor,Dear Future Husband,Title (Deluxe),album,0.655,0.782,1,-4.789,0.185,0.375,0,0.317,0.832,79.427,184227,MeghanTrainorVEVO,621943386,3241212,140633,TRUE,TRUE,433250229
14568,One Direction,Night Changes,FOUR (Deluxe),album,0.672,0.52,8,-7.747,0.0353,0.859,0,0.115,0.37,120.001,226600,OneDirectionVEVO,621581532,6699071,248205,TRUE,TRUE,912272058
13562,Avicii,Levels - Radio Edit,Levels,single,0.584,0.889,1,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04,199907,AviciiOfficialVEVO,620663030,4348505,214538,TRUE,TRUE,707447331
17651,B Praak,"Pachtaoge (From ""Jaani Ve"")","Pachtaoge (From ""Jaani Ve"")",single,0.515,0.691,5,-4.028,0.0344,0.624,0,0.121,0.484,169.521,226789,T-Series,619891430,5877761,155215,TRUE,TRUE,66012824
19713,Giveon,Peaches (feat. Daniel Caesar & Giveon),Justice,album,0.677,0.696,0,-6.181,0.119,0.321,0,0.42,0.464,90.03,198082,JustinBieberVEVO,618921903,7638738,230636,TRUE,TRUE,1335838557
16728,Daniel Caesar,Peaches (feat. Daniel Caesar & Giveon),Justice,album,0.677,0.696,0,-6.181,0.119,0.321,0,0.42,0.464,90.03,198082,JustinBieberVEVO,618920271,7638723,230636,TRUE,TRUE,1335838557
14071,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),Justice,album,0.677,0.696,0,-6.181,0.119,0.321,0,0.42,0.464,90.03,198082,JustinBieberVEVO,618919778,7638701,230639,TRUE,TRUE,1335838557
4,Gorillaz,Clint Eastwood,Gorillaz,album,0.663,0.694,10,-8.627,0.171,0.0253,0,0.0698,0.525,167.953,340920,Gorillaz,618480958,6197318,155930,TRUE,TRUE,617259738
17218,XXXTENTACION,Jocelyn Flores,17,album,0.872,0.391,0,-9.144,0.242,0.469,4.13E-06,0.297,0.437,134.021,119133,XXXTENTACION,616989040,7929889,566809,TRUE,TRUE,1883955591
9718,Avril Lavigne,Girlfriend,The Best Damn Thing (Expanded Edition),album,0.56,0.959,7,-2.433,0.102,0.000722,0.000221,0.209,0.669,163.983,216600,AvrilLavigneVEVO,615543564,3698146,151050,TRUE,TRUE,342420848
9601,Yandel,Encantadora,Dangerous,album,0.662,0.874,8,-4.509,0.0471,0.147,0,0.141,0.926,169.943,240093,YandelVEVO,610195947,1883692,39954,TRUE,TRUE,250120022
16319,Ángela Aguilar,Dime Cómo Quieres,AYAYAY! (Súper Deluxe),album,0.839,0.667,11,-3.961,0.031,0.322,0,0.244,0.878,124.889,171360,ChristianNodalVEVO,607883484,4522521,132626,TRUE,TRUE,198065883
15319,Childish Gambino,Redbone,"""Awaken, My Love!""",album,0.745,0.353,1,-10.614,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,ChildishGambinoVEVO,607523565,4597498,222895,TRUE,TRUE,1289058411
9699,Yuridia,Amigos No por Favor (Primera Fila) - En Vivo,Primera Fila (En Vivo),album,0.56,0.716,2,-6.987,0.0321,0.226,0,0.96,0.527,137.922,225480,YuridiaVEVO,606976096,1260223,35536,TRUE,TRUE,156857033
