,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
1268,Bryan Adams,Heaven,Reckless (30th Anniversary / Deluxe Edition),album,0.382,0.589,9,-7.315,0.0267,0.0465,0,0.122,0.335,140.059,243360,BryanAdamsVEVO,307689618,1933544,49849,TRUE,TRUE,434521044
16794,DJ Luian,Báilame - Remix,La Criatura,album,0.646,0.865,6,-4.215,0.0983,0.269,4.16E-06,0.11,0.762,191.954,217093,NachoVEVO,954777130,3386782,122023,TRUE,TRUE,434414483
9600,Yandel,Báilame - Remix,La Criatura,album,0.646,0.865,6,-4.215,0.0983,0.269,4.16E-06,0.11,0.762,191.954,217093,NachoVEVO,954776832,3386777,122023,TRUE,TRUE,434414483
14694,Mambo Kingz,Báilame - Remix,La Criatura,album,0.646,0.865,6,-4.215,0.0983,0.269,4.16E-06,0.11,0.762,191.954,217093,NachoVEVO,954776783,3386775,122023,TRUE,TRUE,434414483
672,U2,Beautiful Day,All That You Can't Leave Behind,album,0.539,0.926,2,-6.495,0.0499,0.014,0.00136,0.36,0.454,136.279,246400,U2VEVO,177102206,685207,22085,TRUE,TRUE,434312667
17539,Kane Brown,What Ifs (feat. Lauren Alaina),Kane Brown,album,0.612,0.799,10,-4.603,0.0275,0.00898,0,0.172,0.687,125.976,188253,KaneBrownVEVO,320002543,1381722,32847,TRUE,TRUE,434041192
240,Lil Wayne,Love Me,I Am Not A Human Being II (Deluxe),album,0.669,0.634,11,-6.476,0.0327,0.0125,0,0.0946,0.496,124.906,255053,LilWayneVEVO,475532733,2941752,113424,TRUE,TRUE,433564491
1048,MGMT,Little Dark Age,Little Dark Age,album,0.705,0.712,6,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960,MGMTVEVO,101732518,1875259,61844,TRUE,TRUE,433515389
13321,Lykke Li,I Follow Rivers - The Magician Remix,Wounded Rhymes (Anniversary Edition),album,0.785,0.7,9,-5.81,0.0406,0.0179,0.00251,0.0823,0.296,122.031,279636,officialsinsico,4751301,50245,1293,FALSE,FALSE,433478010
15301,Meghan Trainor,Dear Future Husband,Title (Deluxe),album,0.655,0.782,1,-4.789,0.185,0.375,0,0.317,0.832,79.427,184227,MeghanTrainorVEVO,621943386,3241212,140633,TRUE,TRUE,433250229
17935,Post Malone,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,album,0.733,0.67,5,-6.009,0.0751,0.121,0,0.121,0.472,100.964,192841,PostMaloneVEVO,70399749,1166602,20239,TRUE,TRUE,433087364
17225,Doja Cat,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,album,0.733,0.67,5,-6.009,0.0751,0.121,0,0.121,0.472,100.964,192841,PostMaloneVEVO,70399749,1166597,20239,TRUE,TRUE,433087364
18070,Cardi B,Please Me,Please Me,single,0.747,0.57,1,-6.711,0.081,0.0642,0,0.0832,0.65,133.992,200890,Cardi B,455590677,5038753,194748,TRUE,TRUE,433060522
13721,Carly Rae Jepsen,I Really Like You,Emotion (Deluxe Expanded Edition),album,0.62,0.805,5,-5.538,0.0417,0.00564,9.15E-05,0.285,0.586,122.062,204764,CarlyRaeJepsenVEVO,289771479,2334492,93122,TRUE,TRUE,432969605
8417,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",It Must Have Been Love,single,0.52,0.652,5,-6.655,0.0274,0.34,5.49E-05,0.256,0.722,80.609,258787,Roxette,653397033,2656568,87427,TRUE,TRUE,432762163
11466,Flo Rida,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),album,0.72,0.672,7,-6.852,0.0551,0.009,0,0.232,0.705,124.986,204640,Flo Rida,220985087,1829285,53604,FALSE,TRUE,432273159
246,Lil Wayne,A Milli,Tha Carter III (MTV Bonus Version),album,0.663,0.688,6,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,221813,LilWayneVEVO,11856519,192622,4934,TRUE,TRUE,432215037
8127,Depeche Mode,Enjoy the Silence,"Violator | The 12"" Singles",album,0.626,0.667,0,-11.817,0.0283,0.209,0.000257,0.0779,0.83,112.776,257631,Depeche Mode,338084498,1973916,52694,TRUE,TRUE,432110849
1197,Armin van Buuren,Blah Blah Blah,Balance,album,0.612,0.963,5,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519,Armin van Buuren,652118938,4918388,103056,TRUE,TRUE,431897723
16651,Sebastian Yatra,No Hay Nadie Más,MANTRA,album,0.695,0.379,6,-9.096,0.0339,0.861,0,0.106,0.808,105.108,199733,SebastianYatraVEVO,941762766,3974759,103071,TRUE,TRUE,431822668
453,Mariah Carey,We Belong Together,The Emancipation of Mimi,album,0.837,0.462,0,-7.89,0.0601,0.0339,0,0.09,0.762,139.986,201400,MariahCareyVEVO,557340303,2207817,78714,TRUE,TRUE,431793600
10106,John Travolta,You're The One That I Want - From “Grease”,Grease (The Original Motion Picture Soundtrack),compilation,0.758,0.612,0,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840,VideosMusicaVEVO,48012193,494964,11262,FALSE,FALSE,431546330
3235,Olivia Newton-John,You're The One That I Want - Remastered 2022,Olivia's Greatest Hits (Vol. 2 / Deluxe Edition / Remastered),compilation,0.742,0.791,0,-5.058,0.0961,0.219,1.56E-05,0.131,0.822,106.532,170485,VideosMusicaVEVO,48012033,494964,11262,FALSE,FALSE,431546330
1787,Dolly Parton,9 to 5,9 To 5 And Odd Jobs,album,0.554,0.783,6,-5.852,0.0457,0.416,1.54E-06,0.631,0.813,105.39,162467,DollyPartonVEVO,60569943,421454,13511,TRUE,TRUE,431483986
19241,Roddy Ricch,Walk Em Down (feat. Roddy Ricch),Top Shotta,album,0.867,0.744,2,-5.171,0.227,0.268,0,0.0713,0.645,84.005,173288,NLE CHOPPA,264102222,2396870,87421,TRUE,TRUE,431406617
16683,NLE Choppa,Walk Em Down (feat. Roddy Ricch),Top Shotta,album,0.867,0.744,2,-5.171,0.227,0.268,0,0.0713,0.645,84.005,173288,NLE CHOPPA,264101912,2396870,87421,TRUE,TRUE,431406617
14095,Twenty One Pilots,Car Radio,Vessel,album,0.766,0.519,9,-7.355,0.0366,0.098,0,0.0855,0.612,129.972,267720,Fueled By Ramen,284576728,1861538,100544,TRUE,TRUE,431348335
10629,The Killers,Human,Day & Age (Bonus Tracks),album,0.557,0.8,10,-8.477,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,TheKillersVEVO,169015765,708628,28873,TRUE,TRUE,431311658
13670,Florence + The Machine,You've Got The Love,Lungs (Deluxe Edition),album,0.574,0.704,6,-4.72,0.0319,0.00455,0,0.107,0.368,109.999,168667,FlorenceMachineVEVO,90793319,396682,12076,TRUE,TRUE,431212839
13163,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),FRIENDS KEEP SECRETS,album,0.612,0.601,8,-7.089,0.164,0.168,0,0.117,0.525,147.018,223543,FutureHype,11024403,139220,5225,FALSE,FALSE,430732075
1010,The Offspring,Self Esteem,Smash,album,0.488,0.862,0,-7.595,0.0476,0.0204,0,0.359,0.706,104.56,257827,Epitaph Records,80405289,473384,12707,TRUE,TRUE,430435750
1618,"Earth, Wind & Fire",Let's Groove,Raise!,album,0.869,0.648,11,-8.698,0.0633,0.121,2.17E-05,0.126,0.9,125.035,339320,EarthWindandFireVEVO,641407658,4804872,305112,TRUE,TRUE,430077729
1377,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",Let's Talk About Love,album,0.428,0.276,4,-11.729,0.0312,0.732,5.33E-06,0.117,0.0382,99.195,280000,TommySuper2011,6895026,71541,2827,FALSE,FALSE,430022654
9756,Natalia Lafourcade,Hasta la Raíz,Hasta la Raíz (Edición Especial),album,0.585,0.643,3,-8.392,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,NLaFourcadeVEVO,345396120,2071177,37133,TRUE,TRUE,429544720
9628,Foo Fighters,Learn to Fly,There Is Nothing Left To Lose,album,0.465,0.919,4,-4.025,0.0408,1.83E-05,2.07E-05,0.262,0.537,135.997,235293,foofightersVEVO,162864195,709833,31559,TRUE,TRUE,429307999
14301,Mumford & Sons,The Cave,Sigh No More,album,0.594,0.51,4,-9.621,0.0383,0.047,7.27E-05,0.0959,0.368,141.979,217984,MumfordAndSonsVEVO,99348431,449797,17703,TRUE,TRUE,429210937
17700,Hailee Steinfeld,Capital Letters,Fifty Shades Freed (Original Motion Picture Soundtrack),compilation,0.661,0.814,0,-5.529,0.0759,0.0337,8.27E-06,0.0518,0.459,99.963,219373,FiftyShadesVEVO,203959669,1544437,24981,TRUE,TRUE,429041663
14598,Labrinth,Formula,Euphoria (Original Score from the HBO Series),album,0.574,0.664,11,-6.068,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,Labrinth,43491177,712734,4636,TRUE,TRUE,429014117
6331,Faith Evans,I'll Be Missing You (feat. 112),Bad Boy's 10th Anniversary- The Hits,compilation,0.862,0.479,7,-9.199,0.0645,0.0523,0.00126,0.589,0.924,109.877,301520,Bad Boy Entertainment,70979370,814355,30930,TRUE,TRUE,428994279
1837,Diddy,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,No Way Out (2014 Remaster),album,0.833,0.619,7,-5.595,0.0538,0.111,2.13E-05,0.159,0.901,109.92,306560,Bad Boy Entertainment,70978409,814346,30930,TRUE,TRUE,428994279
9602,Yandel,Hey DJ,CNCO,album,0.798,0.809,5,-6.152,0.0839,0.0317,0,0.214,0.471,90.006,206920,CNCOVEVO,371764428,2450482,115462,TRUE,TRUE,428746279
17973,Rauw Alejandro,Tiroteo - Remix,Tiroteo (Remix),single,0.75,0.522,9,-7.018,0.0293,0.282,0,0.0743,0.601,110.427,321556,Marc Seguí,285269615,1503215,22214,TRUE,TRUE,428732694
223,2Pac,All Eyez On Me (ft. Big Syke),All Eyez On Me,album,0.872,0.723,1,-5.968,0.247,0.0293,0,0.327,0.843,93.279,307773,Nozzy-E,14035099,64269,1918,FALSE,TRUE,428728611
13528,Selena Gomez,Baila Conmigo (with Rauw Alejandro),Revelación - EP,single,0.823,0.544,5,-7.132,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088,SelenaGomezVEVO,153493203,2660793,135363,TRUE,TRUE,428556842
999,Pearl Jam,Alive,Ten,album,0.284,0.875,11,-6.069,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,PearljamVEVO,86161757,381573,12369,TRUE,TRUE,428537218
11909,Starship,We Built This City,Knee Deep In The Hoopla,album,0.661,0.908,5,-4.897,0.039,0.052,0,0.0708,0.656,144.091,296080,RHINO,110757867,583346,30863,TRUE,TRUE,428399851
16243,Zara Larsson,Ain't My Fault,So Good,album,0.576,0.782,6,-4.825,0.0296,0.00778,0,0.285,0.355,141.153,224031,ZaraLarssonMusicVEVO,390105190,3417923,70716,TRUE,TRUE,428370771
18007,Morat,Cuando Nadie Ve,Balas Perdidas,album,0.806,0.778,1,-4.577,0.0616,0.133,0,0.218,0.84,95.993,219587,MoratVEVO,556763978,2422881,39526,TRUE,TRUE,428298112
1768,The Beach Boys,Wouldn't It Be Nice - Remastered 2000 / Stereo Mix,Pet Sounds (Original Mono & Stereo Mix Versions),album,0.392,0.629,5,-7.056,0.0335,0.718,3.76E-06,0.129,0.72,124.511,153205,The Beach Boys - Topic,1328586,19486,90,TRUE,TRUE,427568977
2196,Patrick Watson,Je te laisserai des mots,Je te laisserai des mots,single,0.303,0.187,2,-16.757,0.0356,0.989,0.489,0.101,0.213,132.731,160853,Patrick Watson - Topic,88490455,1939359,3259,TRUE,TRUE,427523589
18631,Trippie Redd,1400 / 999 Freestyle,A Love Letter To You 3,album,0.825,0.572,6,-6.067,0.0864,0.0079,0,0.113,0.568,141.991,175954,Trippie Redd - Topic,82594982,669429,13531,TRUE,TRUE,427070352
8397,Travis Barker,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,album,0.628,0.744,7,-4.718,0.0379,0.0257,0,0.313,0.277,119.921,169397,MGKVEVO,111975432,1198826,47832,TRUE,TRUE,426759364
161,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,album,0.628,0.744,7,-4.718,0.0379,0.0257,0,0.313,0.277,119.921,169397,MGKVEVO,111974897,1198821,47830,TRUE,TRUE,426759364
18008,Morat,Besos En Guerra,Balas Perdidas,album,0.69,0.973,2,-3.588,0.0492,0.126,0,0.101,0.772,143.957,231533,MoratVEVO,556402703,2467173,36112,TRUE,TRUE,426730287
689,Juanes,Besos En Guerra,Balas Perdidas,album,0.69,0.973,2,-3.588,0.0492,0.126,0,0.101,0.772,143.957,231533,MoratVEVO,556400144,2467146,36111,TRUE,TRUE,426730287
8836,Bacilos,Caraluna,Caraluna,album,0.76,0.773,9,-5.314,0.0675,0.176,0,0.1,0.895,102.789,266160,Warner Música,185320355,569530,11196,TRUE,TRUE,425808044
16189,Lorde,Ribs,Pure Heroine,album,0.511,0.472,4,-9.277,0.091,0.534,0.614,0.11,0.0399,127.978,258969,Peter Tatsis,1478218,12205,521,FALSE,FALSE,424413042
392,Britney Spears,Gimme More,Blackout,album,0.788,0.844,2,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,BritneySpearsVEVO,294678986,1776186,72030,TRUE,TRUE,424168867
195,Pitbull,Fireball (feat. John Ryan),Globalization,album,0.761,0.933,10,-5.38,0.056,0.0908,8.53E-05,0.0607,0.836,122.959,236200,PitbullVEVO,307624507,1576522,30102,TRUE,TRUE,424022714
9717,Avril Lavigne,Sk8er Boi,Let Go,album,0.487,0.9,0,-4.417,0.0482,6.79E-05,0,0.358,0.484,149.937,204000,AvrilLavigneVEVO,234419158,1596741,79488,TRUE,TRUE,423645735
396,Britney Spears,Womanizer,Circus (Deluxe Version),album,0.724,0.695,11,-5.226,0.0622,0.073,0,0.0889,0.235,139,224400,BritneySpearsVEVO,355445991,1489871,69084,TRUE,TRUE,423188557
9036,Yiruma,River Flows In You,Yiruma 2nd Album 'First Love' (The Original & the Very First Recording),album,0.315,0.22,9,-21.343,0.0514,0.987,0.943,0.0802,0.116,145.195,188787,YirumaVEVO,172144820,2944721,99352,TRUE,TRUE,422612038
15028,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",Naive,album,0.641,0.537,0,-5.452,0.0282,0.0875,9.05E-06,0.115,0.0681,112.864,196188,Andy Grammer,100760388,1196347,19600,FALSE,TRUE,422478408
19705,Baby Keem,family ties (with Kendrick Lamar),The Melodic Blue,album,0.711,0.611,1,-5.453,0.33,0.00588,0,0.23,0.144,134.093,252262,BabyKeemVEVO,81537090,1401850,51184,TRUE,TRUE,422244580
14554,Kendrick Lamar,family ties (with Kendrick Lamar),The Melodic Blue,album,0.711,0.611,1,-5.453,0.33,0.00588,0,0.23,0.144,134.093,252262,BabyKeemVEVO,81536597,1401834,51184,TRUE,TRUE,422244580
2067,Louis Armstrong,What A Wonderful World,What A Wonderful World,album,0.271,0.165,5,-20.652,0.0351,0.729,1.60E-06,0.118,0.203,77.082,139227,LouisArmstrongVEVO,5590762,119456,4058,TRUE,TRUE,421889199
19559,6ix9ine,GOOBA,TattleTales,album,0.611,0.688,1,-5.688,0.341,0.0264,0,0.251,0.393,178.462,132303,Tekashi 6ix9ine,821298622,11691864,1059342,FALSE,FALSE,421578976
14092,Twenty One Pilots,Chlorine,Trench,album,0.609,0.674,10,-7.388,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,twenty one pilots,500626643,4240611,134670,TRUE,TRUE,421412708
19693,Summer Walker,Girls Need Love (with Drake) - Remix,Last Day Of Summer,album,0.656,0.432,6,-9.481,0.217,0.443,0,0.132,0.0897,97.022,222374,Summer Walker,97174118,618888,9460,FALSE,TRUE,420814590
8020,Fall Out Boy,"Dance, Dance",From Under The Cork Tree,album,0.622,0.961,11,-3.198,0.154,0.00523,0,0.0854,0.449,114.452,180267,FallOutBoyVEVO,148111000,863059,32357,TRUE,TRUE,420454631
14112,Chencho Corleone,El Efecto,El Efecto,single,0.849,0.781,0,-4.635,0.159,0.406,0,0.0801,0.893,84.041,217143,Rauw Alejandro,632881664,3026992,33317,FALSE,TRUE,419781623
1858,Shania Twain,Man! I Feel Like A Woman!,Come On Over,album,0.657,0.639,10,-7.527,0.0412,0.581,0,0.278,0.674,124.882,234493,ShaniaTwainVEVO,337878007,1839889,37276,TRUE,TRUE,419591633
10056,Thirty Seconds To Mars,The Kill,A Beautiful Lie,album,0.179,0.912,4,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,ThirtySecondsToMarsVEVO,214430399,1539860,60642,TRUE,TRUE,419308197
8093,Nickelback,Rockstar,All the Right Reasons (Special Edition),album,0.616,0.91,0,-3.004,0.0386,0.0459,0,0.343,0.693,144.072,252040,Roadrunner Records,272556735,1218375,58754,TRUE,TRUE,419193272
1310,Jennifer Lopez,Ain't Your Mama,Ain't Your Mama,single,0.757,0.678,8,-5.529,0.233,0.0472,9.14E-06,0.0654,0.82,120.075,218235,JenniferLopezVEVO,854277879,5400907,196475,TRUE,TRUE,418935629
19632,The Kid LAROI,GO (feat. Juice WRLD),F*CK LOVE 3+: OVER YOU,album,0.487,0.74,6,-4.973,0.0944,0.157,0,0.612,0.522,73.779,181688,TheKidLAROIVEVO,77453852,1375312,54231,TRUE,TRUE,418822396
15368,PARTYNEXTDOOR,Break from Toronto,PARTYNEXTDOOR,album,0.595,0.678,9,-5.18,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213,PARTYNEXTDOOR,97227288,656817,11348,TRUE,TRUE,418605038
14156,Ellie Goulding,I Need Your Love (feat. Ellie Goulding),18 Months,album,0.695,0.869,8,-5.066,0.0483,0.41,0,0.237,0.58,124.989,234507,CalvinHarrisVEVO,827725362,2933197,79054,TRUE,TRUE,418366981
172,Nicky Jam,Bella y Sensual,Golden,album,0.635,0.713,11,-6.909,0.0937,0.228,0,0.0506,0.749,179.864,204701,RomeoSantosVEVO,736730327,2634233,56053,TRUE,TRUE,418186764
7241,Don Henley,The Boys Of Summer,Building The Perfect Beast,album,0.516,0.549,6,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.941,288733,DonHenleyVEVO,3070329,36563,1709,TRUE,TRUE,418039372
14582,Charlie Puth,Light Switch,CHARLIE,album,0.689,0.627,6,-5.692,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,Charlie Puth,130399103,2405885,63981,TRUE,TRUE,417651908
12699,All Time Low,"Dear Maria, Count Me In","So Wrong, It's Right",album,0.459,0.895,2,-3.126,0.0805,0.00725,0,0.206,0.572,181.04,182827,Hopeless Records,72186074,490752,34582,TRUE,TRUE,417411458
242,Lil Wayne,Mirror,Tha Carter IV (Complete Edition),album,0.328,0.622,5,-7.291,0.0866,0.858,0,0.104,0.401,74.267,228093,LilWayneVEVO,764982505,4833883,288946,TRUE,TRUE,417139141
16773,Vance Joy,Georgia,Dream Your Life Away (Special Edition),album,0.388,0.66,11,-7.372,0.0308,0.312,0.000307,0.0943,0.401,143.554,230507,Vance Joy,11250933,77973,2443,TRUE,TRUE,416910216
16649,Sebastian Yatra,Tacones Rojos,Dharma,album,0.746,0.844,11,-3.499,0.0359,0.062,0,0.149,0.934,123.014,189333,SebastianYatraVEVO,301272967,1854213,38746,TRUE,TRUE,416876079
13595,Skrillex,Bangarang (feat. Sirah),Bangarang EP,single,0.716,0.972,7,-2.302,0.196,0.0145,3.22E-05,0.317,0.576,110.026,215253,Skrillex,910660160,7111393,399310,TRUE,TRUE,416829310
15286,Anuel AA,Hasta Que Dios Diga,Emmanuel,album,0.691,0.765,8,-4.727,0.111,0.464,3.29E-06,0.203,0.855,174.021,246000,Anuel AA,353309095,1641956,47881,TRUE,TRUE,416817366
869,Aventura,Ella Y Yo - Featuring Don Omar,God's Project,album,0.732,0.708,9,-7.905,0.262,0.534,0,0.237,0.717,175.924,267787,Aventura,438743286,1812391,28458,TRUE,TRUE,416761463
18398,Jeremy Zucker,all the kids are depressed,glisten,single,0.773,0.437,9,-8.281,0.0963,0.836,2.42E-05,0.544,0.707,103.861,169973,JeremyZuckerVEVO,25864532,1039934,33745,TRUE,TRUE,416732695
11975,Arctic Monkeys,Arabella,AM,album,0.579,0.558,2,-6.986,0.0895,0.0202,1.26E-06,0.212,0.506,179.949,207357,ArcticMonkeysVEVO,89447329,557836,8289,TRUE,TRUE,415683371
5602,Al Green,Let's Stay Together,Let's Stay Together,album,0.756,0.401,7,-10.702,0.0526,0.582,0.011,0.0541,0.514,101.954,199396,AlGreenVEVO,6009417,97064,3528,TRUE,TRUE,415197366
15382,Russ,"Psycho, Pt. 2","Psycho, Pt. 2",single,0.766,0.548,10,-4.29,0.235,0.775,5.57E-06,0.1,0.424,82.944,161985,RussVEVO,113253500,1875162,31476,TRUE,TRUE,415059824
10658,Amy Winehouse,Rehab,Back To Black (Deluxe Edition),album,0.407,0.558,0,-13.609,0.0552,0.0541,1.51E-06,0.34,0.777,71.815,214947,AmyWinehouseVEVO,313440495,1869749,85856,TRUE,TRUE,414914866
3715,The Doobie Brothers,Listen to the Music,Toulouse Street,album,0.645,0.598,1,-13.18,0.0335,0.221,3.53E-06,0.0721,0.913,105.929,227267,TopPop,24473300,175890,5519,TRUE,TRUE,414889413
16684,NLE Choppa,Camelot,Top Shotta,album,0.787,0.713,7,-5.252,0.401,0.0849,0,0.717,0.761,175.046,148759,Lyrical Lemonade,250044794,2328626,68554,FALSE,FALSE,414808001
20144,YOASOBI,夜に駆ける,THE BOOK,album,0.663,0.871,8,-5.287,0.03,0.00299,1.80E-06,0.337,0.826,130.025,258840,THE FIRST TAKE,133704481,1718644,64682,TRUE,TRUE,414569286
16660,NF,The Search,The Search,album,0.789,0.789,2,-4.813,0.298,0.598,0,0.099,0.37,119.95,248053,NFVEVO,211980103,4160144,128745,TRUE,TRUE,414513445
15858,The Paper Kites,Bloom - Bonus Track,Woodland,single,0.591,0.416,1,-9.794,0.0246,0.882,0.000641,0.112,0.415,96.003,210080,thepaperkitesband,30781995,334202,6490,TRUE,TRUE,414382054
6561,Alphaville,Forever Young - 2019 Remaster,Forever Young (Super Deluxe Edition; 2019 Remaster),album,0.483,0.471,9,-9.711,0.0284,0.397,0.000336,0.331,0.291,137.012,226000,cappew22,383177233,1785079,68808,FALSE,FALSE,414274836
18000,BLACKPINK,BOOMBAYAH,SQUARE ONE,single,0.661,0.836,5,-3.164,0.059,0.00268,0,0.497,0.396,124.952,240793,BLACKPINK,1532197552,15390062,1106942,TRUE,TRUE,414173416
4174,George Harrison,My Sweet Lord - Remastered 2014,All Things Must Pass (Remastered 2014),album,0.537,0.701,1,-8.913,0.0335,0.0972,0,0.0832,0.583,120.919,281227,GeorgeHarrisonVEVO,48041819,405940,13227,TRUE,TRUE,414148052
17538,Kane Brown,Heaven,Kane Brown (Deluxe Edition),album,0.677,0.556,9,-6.544,0.0306,0.263,0,0.105,0.521,80.006,179507,KaneBrownVEVO,520364745,2278175,52671,TRUE,TRUE,413970634
16771,Vance Joy,Mess Is Mine,Dream Your Life Away (Special Edition),album,0.595,0.723,7,-8.256,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640,Vance Joy,39281650,262508,5450,TRUE,TRUE,413860047
3345,Ciara,"One, Two Step (feat. Missy Elliott)",Goodies,album,0.944,0.511,5,-10.96,0.161,0.042,0.00107,0.0379,0.842,113.046,203787,CiaraVEVO,258732460,1311147,26713,TRUE,TRUE,413777209
11260,José González,Heartbeats,Veneer,album,0.589,0.177,3,-14.891,0.0325,0.977,0.714,0.0958,0.311,88.409,161680,José González,2224495,19575,319,TRUE,TRUE,413761924
65,Linkin Park,Faint,Meteora,album,0.554,0.978,4,-3.554,0.131,0.111,0,0.0731,0.594,135.095,162600,Linkin Park,378323695,2061834,65731,TRUE,TRUE,413355749
15991,Mac DeMarco,My Kind of Woman,2,album,0.501,0.765,6,-7.063,0.0281,0.00294,0.49,0.184,0.46,91.771,190846,CapturedTracks,68381685,811880,19976,TRUE,TRUE,413249669
13500,Drake,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",album,0.529,0.673,0,-4.711,0.175,0.000307,2.41E-06,0.093,0.366,165.921,218365,Drake,12454414,461655,14486,FALSE,TRUE,413205085
322,21 Savage,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",album,0.529,0.673,0,-4.711,0.175,0.000307,2.41E-06,0.093,0.366,165.921,218365,Drake,12454143,461647,14487,FALSE,TRUE,413205085
16088,Mitski,Washing Machine Heart,Be the Cowboy,album,0.613,0.822,9,-4.087,0.026,0.0092,0.506,0.429,0.567,105.997,128199,MitskiVEVO,55301415,1145971,18225,TRUE,TRUE,412897582
5252,Ginuwine,Pony,R&B: From Doo-Wop To Hip-Hop,compilation,0.749,0.605,8,-9.359,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,GinuwineVEVO,169302915,1293169,30422,TRUE,TRUE,412886790
13290,Sean Kingston,Eenie Meenie,Eenie Meenie EP,single,0.734,0.639,1,-3.241,0.0316,0.0348,0,0.102,0.836,121.212,201653,seankingstonVEVO,589129459,4553789,180898,TRUE,TRUE,412261155
7271,Warren G,Regulate,Regulate… G Funk Era,album,0.849,0.521,11,-12.999,0.216,0.304,1.65E-06,0.115,0.763,95.265,248867,WarrenGVEVO,312112930,1908761,55757,TRUE,TRUE,411882177
2236,Hombres G,Devuélveme a mi chica,Hombres G (Edición 30 Aniversario),album,0.603,0.843,9,-7.597,0.0557,0.0031,0.0337,0.445,0.503,172.676,194867,DonMillonety,29241488,497777,14826,FALSE,FALSE,411824343
14602,Labrinth,"Genius (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",album,0.603,0.615,11,-4.931,0.165,0.0799,6.72E-05,0.117,0.561,158.657,213707,SiaVEVO,331494003,3990457,81180,TRUE,TRUE,411692294
10637,Diplo,"Genius (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",album,0.603,0.615,11,-4.931,0.165,0.0799,6.72E-05,0.117,0.561,158.657,213707,SiaVEVO,331493750,3990451,81180,TRUE,TRUE,411692294
255,Sia,"Genius (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",album,0.603,0.615,11,-4.931,0.165,0.0799,6.72E-05,0.117,0.561,158.657,213707,SiaVEVO,331492365,3990442,81179,TRUE,TRUE,411692294
8010,Justin Timberlake,Rock Your Body,Justified,album,0.892,0.714,4,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,267267,justintimberlakeVEVO,173156020,799194,27772,TRUE,TRUE,411236768
225,2Pac,Changes,Greatest Hits,compilation,0.865,0.665,7,-6.289,0.073,0.0453,0,0.224,0.331,111.113,268827,The Best,306542,4350,305,FALSE,FALSE,411056377
14889,Jessie J,Price Tag,Who You Are (Platinum Edition),album,0.638,0.831,5,-3.944,0.182,0.0281,3.06E-06,0.277,0.685,175.038,223053,JessieJVEVO,825677974,4108800,203128,TRUE,TRUE,410953652
10852,Evanescence,My Immortal,Fallen,album,0.19,0.265,9,-9.206,0.0356,0.863,0,0.134,0.101,79.012,262533,EvanescenceVEVO,889118434,5172352,202131,TRUE,TRUE,410612015
998,Pearl Jam,Even Flow,Ten,album,0.394,0.944,10,-6.506,0.0761,0.00178,4.54E-06,0.298,0.265,105.338,292581,PearljamVEVO,140299491,701136,29129,TRUE,TRUE,410343432
17595,Seafret,Atlantis,Tell Me It's Real (Expanded Edition),album,0.4,0.479,8,-7.989,0.0308,0.0529,2.14E-06,0.115,0.213,166.159,229173,SeafretVEVO,67914683,976184,9553,TRUE,TRUE,410286196
